WEIGHT: 297936.428939, 330545.926947 
THETA: 2

Ground Function:
TF
+1
+10 +10

Arguments: threshold winnow ground_file.txt sphere 5000 2500 0.2

Training Updates: 313
([1.8576551796963743, 0.7325009071852975, 2], [0.8934827316937964, -0.44909754860719436, 1])
([204985.15498295403, 217648.24604020463, 2], [0.91437615109011, -0.4048657238117798, 1])
([334053.9566692219, 133085.71012360314, 2], [-0.7045617132131828, 0.7096427215677651, 0])
([242066.67223050687, 245859.83968335832, 2], [0.46467668423058245, -0.8854804227832885, 0])
([393760.1698618616, 150063.5019639254, 2], [-0.7019127226875531, 0.7122629638899852, 0])
([254632.85524439183, 257230.2764384653, 2], [-0.6288986032600778, 0.7774873290398521, 1])
([153621.96365644273, 413399.84653666307, 2], [0.7290340860433056, -0.6844773928969473, 0])
([267134.71446396474, 272285.9915572787, 2], [0.7981829720775687, -0.6024150920133219, 1])
([160553.83712629072, 435816.33588064276, 2], [0.7345103231436682, -0.6785975134020049, 0])
([307243.03165568324, 341664.59297640884, 2], [-0.9363231454106822, 0.3511395269237665, 0])
([502518.1736345381, 209677.62681538003, 2], [-0.7097954821815176, 0.7044078175848897, 0])
([297936.4289387954, 330545.92694654956, 2], [0.7541712385735154, -0.656677807534631, 0])
